Filename,Frame,Time (mins),OpCode,TapeReader,Depth,Comment,Habitat,Soak Time,Bias,FOV,Vis,Family,Genus,Species,Code,MaxN,Has fed
PIIE01_1604_L.avi,25549,8.5163,PIEI01_1604,JHicks,20,NA,Reef; Fucoid; Flat,60,2,1,2,Monacanthidae,Meuschenia,galii,37465040,1,No
PIIE01_1604_L.avi,155347,51.7823,PIEI01_1604,JHicks,20,NA,Reef; Fucoid; Flat,60,2,1,2,Labridae,Notolabrus,tetricus,37384003,4,Yes
PIIE01_1604_L.avi,15561,5.187,PIEI01_1604,JHicks,20,NA,Reef; Fucoid; Flat,60,2,1,2,Odacidae,Olisthops,cyanomelas,37385001,1,No
PIIE01_1604_L.avi,26259,8.753,PIEI01_1604,JHicks,20,NA,Reef; Fucoid; Flat,60,2,1,2,Labridae,Pictilabrus,laticlavius,37384020,2,No
PIIE01_1604_L.avi,39714,13.238,PIEI01_1604,JHicks,20,NA,Reef; Fucoid; Flat,60,2,1,2,Mullidae,Upeneichthys,vlamingii,37355029,1,No
PIIE02_1604_L.avi,33758,11.2527,PIEI02_1604,JHicks,23.7,NA,Reef; Flat; Ecklonia,60,2,1,2,Labridae,Achoerodus,gouldii,37384002,1,No
PIIE02_1604_L.avi,54426,18.142,PIEI02_1604,JHicks,23.7,NA,Reef; Flat; Ecklonia,60,2,1,2,Triakidae,Mustelus,antarcticus,37017001,1,No
PIIE02_1604_L.avi,39298,13.0993,PIEI02_1604,JHicks,23.7,NA,Reef; Flat; Ecklonia,60,2,1,2,Labridae,Notolabrus,parilus,37384022,1,No
PIIE02_1604_L.avi,96077,32.0257,PIEI02_1604,JHicks,23.7,NA,Reef; Flat; Ecklonia,60,2,1,2,Labridae,Notolabrus,tetricus,37384003,4,No
PIIE02_1604_L.avi,112881,37.627,PIEI02_1604,JHicks,23.7,NA,Reef; Flat; Ecklonia,60,2,1,2,Labridae,Ophthalmolepis,lineolatus,37384040,5,No
PIIE02_1604_L.avi,39169,13.0563,PIEI02_1604,JHicks,23.7,NA,Reef; Flat; Ecklonia,60,2,1,2,Gerreidae,Parequula,melbournensis,37349001,3,No
PIIE02_1604_L.avi,22788,7.596,PIEI02_1604,JHicks,23.7,NA,Reef; Flat; Ecklonia,60,2,1,2,Labridae,Pictilabrus,laticlavius,37384020,1,No
PIIE02_1604_L.avi,41656,13.8853,PIEI02_1604,JHicks,23.7,NA,Reef; Flat; Ecklonia,60,2,1,2,Carangidae,Pseudocaranx,sp,37337924,3,No
PIIE02_1604_L.avi,57145,19.0483,PIEI02_1604,JHicks,23.7,NA,Reef; Flat; Ecklonia,60,2,1,2,Loliginidae,Sepioteuthis,australis,23617005,1,No
PIIE02_1604_L.avi,30337,10.1123,PIEI02_1604,JHicks,23.7,NA,Reef; Flat; Ecklonia,60,2,1,2,Mullidae,Upeneichthys,vlamingii,37355029,1,No
PIEI03_1604_L.avi,6689,2.2297,PIEI03_1604,SWhitmarsh,20,NA,Reef; Ecklonia; Profile,60,2,2,2,Serranidae,Caesioperca,rasor,37311003,1,Yes
PIEI03_1604_L.avi,55011,18.337,PIEI03_1604,SWhitmarsh,20,NA,Reef; Ecklonia; Profile,60,2,2,2,Lamnidae,Carcharodon,carcharias,37010003,1,No
PIEI03_1604_L.avi,14609,4.8697,PIEI03_1604,SWhitmarsh,20,NA,Reef; Ecklonia; Profile,60,2,2,2,Cheilodactylidae,Cheilodactylus,nigripes,37377001,1,No
PIEI03_1604_L.avi,58104,19.368,PIEI03_1604,SWhitmarsh,20,NA,Reef; Ecklonia; Profile,60,2,2,2,Dinolestidae,Dinolestes,lewini,37327002,13,No
PIEI03_1604_L.avi,99075,33.025,PIEI03_1604,SWhitmarsh,20,NA,Reef; Ecklonia; Profile,60,2,2,2,Enoplosidae,Enoplosus,armatus,37366001,2,No
PIEI03_1604_L.avi,8965,2.9883,PIEI03_1604,SWhitmarsh,20,NA,Reef; Ecklonia; Profile,60,2,2,2,Monacanthidae,Meuschenia,flavolineata,37465035,2,No
PIEI03_1604_L.avi,9696,3.232,PIEI03_1604,SWhitmarsh,20,NA,Reef; Ecklonia; Profile,60,2,2,2,Monacanthidae,Meuschenia,galii,37465040,2,No
PIEI03_1604_L.avi,156145,52.0483,PIEI03_1604,SWhitmarsh,20,NA,Reef; Ecklonia; Profile,60,2,2,2,Monacanthidae,Meuschenia,hippocrepis,37465004,10,Yes
PIEI03_1604_L.avi,51144,17.048,PIEI03_1604,SWhitmarsh,20,NA,Reef; Ecklonia; Profile,60,2,2,2,Cheilodactylidae,Nemadactylus,valenciennesi,37377004,1,No
PIEI03_1604_L.avi,53389,17.7963,PIEI03_1604,SWhitmarsh,20,NA,Reef; Ecklonia; Profile,60,2,2,2,Labridae,Notolabrus,parilus,37384022,1,No
PIEI03_1604_L.avi,116942,38.9807,PIEI03_1604,SWhitmarsh,20,NA,Reef; Ecklonia; Profile,60,2,2,2,Labridae,Notolabrus,tetricus,37384003,7,Yes
PIEI03_1604_L.avi,5668,1.8893,PIEI03_1604,SWhitmarsh,20,NA,Reef; Ecklonia; Profile,60,2,2,2,Odacidae,Olisthops,cyanomelas,37385001,1,No
PIEI03_1604_L.avi,44581,14.8603,PIEI03_1604,SWhitmarsh,20,NA,Reef; Ecklonia; Profile,60,2,2,2,Labridae,Ophthalmolepis,lineolatus,37384040,1,No
PIEI03_1604_L.avi,145939,48.6463,PIEI03_1604,SWhitmarsh,20,NA,Reef; Ecklonia; Profile,60,2,2,2,Pomacentridae,Parma,victoriae,37372006,1,No
PIEI03_1604_L.avi,18476,6.1587,PIEI03_1604,SWhitmarsh,20,NA,Reef; Ecklonia; Profile,60,2,2,2,Labridae,Pictilabrus,laticlavius,37384020,2,No
PIEI03_1604_L.avi,187955,62.6517,PIEI03_1604,SWhitmarsh,20,NA,Reef; Ecklonia; Profile,60,2,2,2,Carangidae,Pseudocaranx,sp,37337924,1,No
PIEI03_1604_L.avi,12990,4.33,PIEI03_1604,SWhitmarsh,20,NA,Reef; Ecklonia; Profile,60,2,2,2,Odacidae,Siphonognathus,sp,37385905,1,No
PIEI03_1604_L.avi,158006,52.6687,PIEI03_1604,SWhitmarsh,20,NA,Reef; Ecklonia; Profile,60,2,2,2,Carangidae,Trachurus,novaezelandiae,37337003,7,No
PIEI04_1604_L.avi,13776,4.592,PIEI04_1604,SWhitmarsh,21,NA,Reef; Fucoid; Profile,60,2,3,2,Scyliorhinidae,Asymbolus,vincenti,37015003,1,No
PIEI04_1604_L.avi,62588,20.8627,PIEI04_1604,SWhitmarsh,21,NA,Reef; Fucoid; Profile,60,2,3,2,Cheilodactylidae,Cheilodactylus,nigripes,37377001,1,No
PIEI04_1604_L.avi,147479,49.1597,PIEI04_1604,SWhitmarsh,21,NA,Reef; Fucoid; Profile,60,2,3,2,Monacanthidae,Meuschenia,flavolineata,37465035,1,No
PIEI04_1604_L.avi,30248,10.0827,PIEI04_1604,SWhitmarsh,21,NA,Reef; Fucoid; Profile,60,2,3,2,Monacanthidae,Meuschenia,galii,37465040,2,Yes
PIEI04_1604_L.avi,54407,18.1357,PIEI04_1604,SWhitmarsh,21,NA,Reef; Fucoid; Profile,60,2,3,2,Monacanthidae,Meuschenia,hippocrepis,37465004,9,Yes
PIEI04_1604_L.avi,33044,11.0147,PIEI04_1604,SWhitmarsh,21,NA,Reef; Fucoid; Profile,60,2,3,2,Labridae,Notolabrus,tetricus,37384003,2,No
PIEI04_1604_L.avi,8670,2.89,PIEI04_1604,SWhitmarsh,21,NA,Reef; Fucoid; Profile,60,2,3,2,Odacidae,Olisthops,cyanomelas,37385001,1,No
PIEI04_1604_L.avi,45586,15.1953,PIEI04_1604,SWhitmarsh,21,NA,Reef; Fucoid; Profile,60,2,3,2,Labridae,Pictilabrus,laticlavius,37384020,1,No
PIEI04_1604_L.avi,79726,26.5753,PIEI04_1604,SWhitmarsh,21,NA,Reef; Fucoid; Profile,60,2,3,2,Carangidae,Pseudocaranx,sp,37337924,3,No
PIEI04_1604_L.avi,18839,6.2797,PIEI04_1604,SWhitmarsh,21,NA,Reef; Fucoid; Profile,60,2,3,2,Scorpididae,Scorpis,aequipinnis,37361004,1,No
PIEI04_1604_L.avi,67173,22.391,PIEI04_1604,SWhitmarsh,21,NA,Reef; Fucoid; Profile,60,2,3,2,Carangidae,Seriola,lalandi,37337006,1,No
PIOE01_1604_L.avi,20590,6.8633,PIEO01_1604,JHicks,20,NA,Reef; Fucoid; Flat,60,2,3,1,Cheilodactylidae,Cheilodactylus,nigripes,37377001,1,No
PIOE01_1604_L.avi,28066,9.3553,PIEO01_1604,JHicks,20,NA,Reef; Fucoid; Flat,60,2,3,1,Odacidae,Heteroscarus,acroptilus,37385010,1,No
PIOE01_1604_L.avi,15054,5.018,PIEO01_1604,JHicks,20,NA,Reef; Fucoid; Flat,60,2,3,1,Monacanthidae,Meuschenia,flavolineata,37465035,1,No
PIOE01_1604_L.avi,20331,6.777,PIEO01_1604,JHicks,20,NA,Reef; Fucoid; Flat,60,2,3,1,Monacanthidae,Meuschenia,galii,37465040,1,No
PIOE01_1604_L.avi,127422,42.474,PIEO01_1604,JHicks,20,NA,Reef; Fucoid; Flat,60,2,3,1,Monacanthidae,Meuschenia,hippocrepis,37465004,11,No
PIOE01_1604_L.avi,31961,10.6537,PIEO01_1604,JHicks,20,NA,Reef; Fucoid; Flat,60,2,3,1,Labridae,Notolabrus,tetricus,37384003,4,No
PIOE01_1604_L.avi,22964,7.6547,PIEO01_1604,JHicks,20,NA,Reef; Fucoid; Flat,60,2,3,1,Odacidae,Olisthops,cyanomelas,37385001,1,No
PIOE01_1604_L.avi,33674,11.2247,PIEO01_1604,JHicks,20,NA,Reef; Fucoid; Flat,60,2,3,1,Labridae,Pictilabrus,laticlavius,37384020,2,No
PIOE01_1604_L.avi,129706,43.2353,PIEO01_1604,JHicks,20,NA,Reef; Fucoid; Flat,60,2,3,1,Carangidae,Pseudocaranx,sp,37337924,1,No
PIOE02_1604_L.avi,27728,9.2427,PIEO02_1604,JHicks,19,NA,Reef; Fucoid; Profile,60,2,1,2,Labridae,Achoerodus,gouldii,37384002,1,No
PIOE02_1604_L.avi,143602,47.8673,PIEO02_1604,JHicks,19,NA,Reef; Fucoid; Profile,60,2,1,2,Labridae,Austrolabrus,maculatus,37384025,1,No
PIOE02_1604_L.avi,139620,46.54,PIEO02_1604,JHicks,19,NA,Reef; Fucoid; Profile,60,2,1,2,Cheilodactylidae,Cheilodactylus,nigripes,37377001,2,No
PIOE02_1604_L.avi,37106,12.3687,PIEO02_1604,JHicks,19,NA,Reef; Fucoid; Profile,60,2,1,2,Chaetodontidae,Chelmonops,curiosus,37365066,2,No
PIOE02_1604_L.avi,177886,59.2953,PIEO02_1604,JHicks,19,NA,Reef; Fucoid; Profile,60,2,1,2,Enoplosidae,Enoplosus,armatus,37366001,1,No
PIOE02_1604_L.avi,132924,44.308,PIEO02_1604,JHicks,19,NA,Reef; Fucoid; Profile,60,2,1,2,Kyphosidae,Girella,zebra,37361008,1,No
PIOE02_1604_L.avi,138478,46.1593,PIEO02_1604,JHicks,19,NA,Reef; Fucoid; Profile,60,2,1,2,Monacanthidae,Meuschenia,flavolineata,37465035,1,No
PIOE02_1604_L.avi,22823,7.6077,PIEO02_1604,JHicks,19,NA,Reef; Fucoid; Profile,60,2,1,2,Monacanthidae,Meuschenia,hippocrepis,37465004,8,Yes
PIOE02_1604_L.avi,29431,9.8103,PIEO02_1604,JHicks,19,NA,Reef; Fucoid; Profile,60,2,1,2,Myliobatidae,Myliobatis,tenuicaudatus,37039001,1,No
PIOE02_1604_L.avi,47721,15.907,PIEO02_1604,JHicks,19,NA,Reef; Fucoid; Profile,60,2,1,2,Labridae,Notolabrus,tetricus,37384003,10,No
PIOE02_1604_L.avi,42409,14.1363,PIEO02_1604,JHicks,19,NA,Reef; Fucoid; Profile,60,2,1,2,Odacidae,Olisthops,cyanomelas,37385001,1,No
PIOE02_1604_L.avi,101546,33.8487,PIEO02_1604,JHicks,19,NA,Reef; Fucoid; Profile,60,2,1,2,Labridae,Pictilabrus,laticlavius,37384020,3,No
PIEO03_1604_L.avi,10559,3.5197,PIEO03_1604,SWhitmarsh,19,NA,Reef; Fucoid; Profile,60,2,1,1,Labridae,Austrolabrus,maculatus,37384025,1,No
PIEO03_1604_L.avi,55410,18.47,PIEO03_1604,SWhitmarsh,19,NA,Reef; Fucoid; Profile,60,2,1,1,Cheilodactylidae,Dactylophora,nigricans,37377005,1,No
PIEO03_1604_L.avi,178239,59.413,PIEO03_1604,SWhitmarsh,19,NA,Reef; Fucoid; Profile,60,2,1,1,Dinolestidae,Dinolestes,lewini,37327002,2,No
PIEO03_1604_L.avi,10559,3.5197,PIEO03_1604,SWhitmarsh,19,NA,Reef; Fucoid; Profile,60,2,1,1,Enoplosidae,Enoplosus,armatus,37366001,2,No
PIEO03_1604_L.avi,9374,3.1247,PIEO03_1604,SWhitmarsh,19,NA,Reef; Fucoid; Profile,60,2,1,1,Monacanthidae,Meuschenia,flavolineata,37465035,1,No
PIEO03_1604_L.avi,40508,13.5027,PIEO03_1604,SWhitmarsh,19,NA,Reef; Fucoid; Profile,60,2,1,1,Monacanthidae,Meuschenia,galii,37465040,2,No
PIEO03_1604_L.avi,97256,32.4187,PIEO03_1604,SWhitmarsh,19,NA,Reef; Fucoid; Profile,60,2,1,1,Monacanthidae,Meuschenia,hippocrepis,37465004,4,Yes
PIEO03_1604_L.avi,101984,33.9947,PIEO03_1604,SWhitmarsh,19,NA,Reef; Fucoid; Profile,60,2,1,1,Myliobatidae,Myliobatis,tenuicaudatus,37039001,1,No
PIEO03_1604_L.avi,77572,25.8573,PIEO03_1604,SWhitmarsh,19,NA,Reef; Fucoid; Profile,60,2,1,1,Labridae,Notolabrus,tetricus,37384003,10,Yes
PIEO03_1604_L.avi,7772,2.5907,PIEO03_1604,SWhitmarsh,19,NA,Reef; Fucoid; Profile,60,2,1,1,Odacidae,Olisthops,cyanomelas,37385001,1,No
PIEO03_1604_L.avi,41548,13.8493,PIEO03_1604,SWhitmarsh,19,NA,Reef; Fucoid; Profile,60,2,1,1,Labridae,Pictilabrus,laticlavius,37384020,4,Yes
PIEO03_1604_L.avi,95788,31.9293,PIEO03_1604,SWhitmarsh,19,NA,Reef; Fucoid; Profile,60,2,1,1,Carangidae,Pseudocaranx,sp,37337924,2,Yes
PIEO04_1604_L.avi,171616,57.2053,PIEO04_1604,SWhitmarsh,18,NA,Reef; Fucoid; Profile,60,2,2,1,Lamnidae,Carcharodon,carcharias,37010003,1,No
PIEO04_1604_L.avi,106539,35.513,PIEO04_1604,SWhitmarsh,18,NA,Reef; Fucoid; Profile,60,2,2,1,Chaetodontidae,Chelmonops,curiosus,37365066,1,No
PIEO04_1604_L.avi,145613,48.5377,PIEO04_1604,SWhitmarsh,18,NA,Reef; Fucoid; Profile,60,2,2,1,Cheilodactylidae,Dactylophora,nigricans,37377005,1,No
PIEO04_1604_L.avi,23888,7.9627,PIEO04_1604,SWhitmarsh,18,NA,Reef; Fucoid; Profile,60,2,2,1,Dinolestidae,Dinolestes,lewini,37327002,4,No
PIEO04_1604_L.avi,133105,44.3683,PIEO04_1604,SWhitmarsh,18,NA,Reef; Fucoid; Profile,60,2,2,1,Enoplosidae,Enoplosus,armatus,37366001,2,No
PIEO04_1604_L.avi,43290,14.43,PIEO04_1604,SWhitmarsh,18,NA,Reef; Fucoid; Profile,60,2,2,1,Monacanthidae,Meuschenia,flavolineata,37465035,1,No
PIEO04_1604_L.avi,116975,38.9917,PIEO04_1604,SWhitmarsh,18,NA,Reef; Fucoid; Profile,60,2,2,1,Monacanthidae,Meuschenia,freycineti,37465036,1,No
PIEO04_1604_L.avi,32827,10.9423,PIEO04_1604,SWhitmarsh,18,NA,Reef; Fucoid; Profile,60,2,2,1,Monacanthidae,Meuschenia,galii,37465040,2,Yes
PIEO04_1604_L.avi,123245,41.0817,PIEO04_1604,SWhitmarsh,18,NA,Reef; Fucoid; Profile,60,2,2,1,Monacanthidae,Meuschenia,hippocrepis,37465004,8,Yes
PIEO04_1604_L.avi,65263,21.7543,PIEO04_1604,SWhitmarsh,18,NA,Reef; Fucoid; Profile,60,2,2,1,Labridae,Notolabrus,tetricus,37384003,9,Yes
PIEO04_1604_L.avi,21602,7.2007,PIEO04_1604,SWhitmarsh,18,NA,Reef; Fucoid; Profile,60,2,2,1,Odacidae,Olisthops,cyanomelas,37385001,1,No
PIEO04_1604_L.avi,42398,14.1327,PIEO04_1604,SWhitmarsh,18,NA,Reef; Fucoid; Profile,60,2,2,1,Labridae,Pictilabrus,laticlavius,37384020,2,No
PIEO04_1604_L.avi,46383,15.461,PIEO04_1604,SWhitmarsh,18,NA,Reef; Fucoid; Profile,60,2,2,1,Carangidae,Pseudocaranx,sp,37337924,2,No
PIEO04_1604_L.avi,176384,58.7947,PIEO04_1604,SWhitmarsh,18,NA,Reef; Fucoid; Profile,60,2,2,1,Scorpididae,Scorpis,aequipinnis,37361004,1,No
GOPR0043.MP4,12130,39.4433,PINI01_1604,JHicks,27,NA,Algae; Invertebrate; Dense,60,1,2,1,Monacanthidae,Acanthaluteres,vittiger,37465002,1,No
GOPR0043.MP4,26139,8.713,PINI01_1604,JHicks,27,NA,Algae; Invertebrate; Dense,60,1,2,1,Labridae,Austrolabrus,maculatus,37384025,1,No
GOPR0043.MP4,35739,11.913,PINI01_1604,JHicks,27,NA,Algae; Invertebrate; Dense,60,1,2,1,Labridae,Eupetrichthys,angustipes,37384105,1,No
GOPR0043.MP4,48943,16.3143,PINI01_1604,JHicks,27,NA,Algae; Invertebrate; Dense,60,1,2,1,Monacanthidae,Meuschenia,sp,37465902,1,No
GOPR0043.MP4,7485,55.595,PINI01_1604,JHicks,27,NA,Algae; Invertebrate; Dense,60,1,2,1,Triakidae,Mustelus,antarcticus,37017001,2,No
GOPR0043.MP4,47005,15.6683,PINI01_1604,JHicks,27,NA,Algae; Invertebrate; Dense,60,1,2,1,Gerreidae,Parequula,melbournensis,37349001,2,No
GOPR0043.MP4,7291,55.5303,PINI01_1604,JHicks,27,NA,Algae; Invertebrate; Dense,60,1,2,1,Loliginidae,Sepioteuthis,australis,23617005,1,No
GOPR0043.MP4,19909,59.7363,PINI01_1604,JHicks,27,NA,Algae; Invertebrate; Dense,60,1,2,1,Mullidae,Upeneichthys,vlamingii,37355029,2,No
GOPR0034L.MP4,46143,15.381,PINI02_1604,JHicks,27,NA,Algae and invertebrates; Sand; Medium,60,2,1,1,Labridae,Austrolabrus,maculatus,37384025,1,No
GOPR0034L.MP4,33114,28.738,PINI02_1604,JHicks,27,NA,Algae and invertebrates; Sand; Medium,60,2,1,1,Labridae,Eupetrichthys,angustipes,37384105,3,No
GOPR0034L.MP4,8793,20.631,PINI02_1604,JHicks,27,NA,Algae and invertebrates; Sand; Medium,60,2,1,1,Monacanthidae,Meuschenia,galii,37465040,1,No
GOPR0034L.MP4,1162,53.4873,PINI02_1604,JHicks,27,NA,Algae and invertebrates; Sand; Medium,60,2,1,1,Neosebastidae,Neosebastes,pandus,37287003,1,No
GOPR0034L.MP4,4265,19.1217,PINI02_1604,JHicks,27,NA,Algae and invertebrates; Sand; Medium,60,2,1,1,Pinguipedidae,Parapercis,ramsayi,37390002,1,No
GOPR0034L.MP4,46592,15.5307,PINI02_1604,JHicks,27,NA,Algae and invertebrates; Sand; Medium,60,2,1,1,Gerreidae,Parequula,melbournensis,37349001,3,No
GOPR0034L.MP4,39318,48.506,PINI02_1604,JHicks,27,NA,Algae and invertebrates; Sand; Medium,60,2,1,1,Monacanthidae,Thamnaconus,degeni,37465037,2,No
GOPR0034L.MP4,18728,23.9427,PINI02_1604,JHicks,27,NA,Algae and invertebrates; Sand; Medium,60,2,1,1,Mullidae,Upeneichthys,vlamingii,37355029,2,No
PAII03_1604_L.avi,11584,3.8613,PINI03_1604,JHicks,27,NA,Reef; Fucoid; Flat,60,2,2,2,Monacanthidae,Acanthaluteres,sp,37465905,2,No
PAII03_1604_L.avi,38175,12.725,PINI03_1604,JHicks,27,NA,Reef; Fucoid; Flat,60,2,2,2,Monacanthidae,Acanthaluteres,vittiger,37465002,2,No
PAII03_1604_L.avi,177044,59.0147,PINI03_1604,JHicks,27,NA,Reef; Fucoid; Flat,60,2,2,2,Ostraciidae,Aracana,ornata,37466001,1,No
PAII03_1604_L.avi,96396,32.132,PINI03_1604,JHicks,27,NA,Reef; Fucoid; Flat,60,2,2,2,Serranidae,Caesioperca,rasor,37311003,6,No
PAII03_1604_L.avi,161849,53.9497,PINI03_1604,JHicks,27,NA,Reef; Fucoid; Flat,60,2,2,2,Notocheiridae,Iso,rhothophilus,37247001,200,No
PAII03_1604_L.avi,67945,22.6483,PINI03_1604,JHicks,27,NA,Reef; Fucoid; Flat,60,2,2,2,Monacanthidae,Meuschenia,freycineti,37465036,1,No
PAII03_1604_L.avi,106168,35.3893,PINI03_1604,JHicks,27,NA,Reef; Fucoid; Flat,60,2,2,2,Cheilodactylidae,Nemadactylus,valenciennesi,37377004,1,No
PAII03_1604_L.avi,144841,48.2803,PINI03_1604,JHicks,27,NA,Reef; Fucoid; Flat,60,2,2,2,Neosebastidae,Neosebastes,bougainvillii,37287004,1,No
PAII03_1604_L.avi,35497,11.8323,PINI03_1604,JHicks,27,NA,Reef; Fucoid; Flat,60,2,2,2,Labridae,Notolabrus,parilus,37384022,2,No
PAII03_1604_L.avi,10299,3.433,PINI03_1604,JHicks,27,NA,Reef; Fucoid; Flat,60,2,2,2,Labridae,Notolabrus,tetricus,37384003,1,No
PAII03_1604_L.avi,39271,13.0903,PINI03_1604,JHicks,27,NA,Reef; Fucoid; Flat,60,2,2,2,Odacidae,Olisthops,cyanomelas,37385001,1,No
PAII03_1604_L.avi,25138,8.3793,PINI03_1604,JHicks,27,NA,Reef; Fucoid; Flat,60,2,2,2,Gerreidae,Parequula,melbournensis,37349001,2,No
PAII03_1604_L.avi,10429,3.4763,PINI03_1604,JHicks,27,NA,Reef; Fucoid; Flat,60,2,2,2,Labridae,Pictilabrus,laticlavius,37384020,2,No
PAII03_1604_L.avi,138111,46.037,PINI03_1604,JHicks,27,NA,Reef; Fucoid; Flat,60,2,2,2,Odacidae,Siphonognathus,sp,37385905,1,No
PAII03_1604_L.avi,127198,42.3993,PINI03_1604,JHicks,27,NA,Reef; Fucoid; Flat,60,2,2,2,Mullidae,Upeneichthys,vlamingii,37355029,1,No
PAII04_1604_L.avi,16422,5.474,PINI04_1604,JHicks,26,NA,Algae; Invertebrate; Medium,60,2,1,2,Labridae,Austrolabrus,maculatus,37384025,1,No
PAII04_1604_L.avi,157369,52.4563,PINI04_1604,JHicks,26,NA,Algae; Invertebrate; Medium,60,2,1,2,Monacanthidae,Brachaluteres,jacksonianus,37465025,1,No
PAII04_1604_L.avi,22134,7.378,PINI04_1604,JHicks,26,NA,Algae; Invertebrate; Medium,60,2,1,2,Labridae,Eupetrichthys,angustipes,37384105,3,No
PAII04_1604_L.avi,178876,59.6253,PINI04_1604,JHicks,26,NA,Algae; Invertebrate; Medium,60,2,1,2,Monacanthidae,Meuschenia,sp,37465902,2,Yes
PAII04_1604_L.avi,146777,48.9257,PINI04_1604,JHicks,26,NA,Algae; Invertebrate; Medium,60,2,1,2,Triakidae,Mustelus,antarcticus,37017001,1,No
PAII04_1604_L.avi,46705,15.5683,PINI04_1604,JHicks,26,NA,Algae; Invertebrate; Medium,60,2,1,2,Gerreidae,Parequula,melbournensis,37349001,2,No
PAII04_1604_L.avi,66389,22.1297,PINI04_1604,JHicks,26,NA,Algae; Invertebrate; Medium,60,2,1,2,Monacanthidae,Thamnaconus,degeni,37465037,1,Yes
PAII04_1604_L.avi,35040,11.68,PINI04_1604,JHicks,26,NA,Algae; Invertebrate; Medium,60,2,1,2,Mullidae,Upeneichthys,vlamingii,37355029,1,No
PION01_1604_L.avi,50440,16.8133,PINO01_1604,JHicks,27,NA,Invertebrates; Sand; Medium,60,2,1,1,Monacanthidae,Acanthaluteres,vittiger,37465002,1,No
PION01_1604_L.avi,34175,11.3917,PINO01_1604,JHicks,27,NA,Invertebrates; Sand; Medium,60,2,1,1,Ostraciidae,Aracana,ornata,37466001,1,No
PION01_1604_L.avi,23734,7.9113,PINO01_1604,JHicks,27,NA,Invertebrates; Sand; Medium,60,2,1,1,Labridae,Austrolabrus,maculatus,37384025,3,No
PION01_1604_L.avi,22880,7.6267,PINO01_1604,JHicks,27,NA,Invertebrates; Sand; Medium,60,2,1,1,Labridae,Eupetrichthys,angustipes,37384105,2,No
PION01_1604_L.avi,133665,44.555,PINO01_1604,JHicks,27,NA,Invertebrates; Sand; Medium,60,2,1,1,Neosebastidae,Neosebastes,bougainvillii,37287004,1,No
PION01_1604_L.avi,97628,32.5427,PINO01_1604,JHicks,27,NA,Invertebrates; Sand; Medium,60,2,1,1,Pinguipedidae,Parapercis,ramsayi,37390002,1,No
PION01_1604_L.avi,38938,12.9793,PINO01_1604,JHicks,27,NA,Invertebrates; Sand; Medium,60,2,1,1,Gerreidae,Parequula,melbournensis,37349001,5,No
PION01_1604_L.avi,147296,49.0987,PINO01_1604,JHicks,27,NA,Invertebrates; Sand; Medium,60,2,1,1,Sepiidae,Sepia,apama,23607001,1,No
PION01_1604_L.avi,89808,29.936,PINO01_1604,JHicks,27,NA,Invertebrates; Sand; Medium,60,2,1,1,Loliginidae,Sepioteuthis,australis,23617005,1,No
PION01_1604_L.avi,135927,45.309,PINO01_1604,JHicks,27,NA,Invertebrates; Sand; Medium,60,2,1,1,Monacanthidae,Thamnaconus,degeni,37465037,2,Yes
PION01_1604_L.avi,15653,5.2177,PINO01_1604,JHicks,27,NA,Invertebrates; Sand; Medium,60,2,1,1,Mullidae,Upeneichthys,vlamingii,37355029,1,No
PION01_1604_L.avi,56961,18.987,PINO01_1604,JHicks,27,NA,Invertebrates; Sand; Medium,60,2,1,1,Monacanthidae,MONACANTHIDAE,sp,37465903,1,No
PION02_1604_L.avi,15722,5.2407,PINO02_1604,JHicks,27,NA,Algae and invertebrates; Sand; Medium,60,2,1,1,Labridae,Austrolabrus,maculatus,37384025,1,No
PION02_1604_L.avi,137100,45.7,PINO02_1604,JHicks,27,NA,Algae and invertebrates; Sand; Medium,60,2,1,1,Serranidae,Caesioperca,rasor,37311003,7,No
PION02_1604_L.avi,93871,31.2903,PINO02_1604,JHicks,27,NA,Algae and invertebrates; Sand; Medium,60,2,1,1,Labridae,Eupetrichthys,angustipes,37384105,2,No
PION02_1604_L.avi,189656,63.2187,PINO02_1604,JHicks,27,NA,Algae and invertebrates; Sand; Medium,60,2,1,1,Neosebastidae,Neosebastes,bougainvillii,37287004,2,No
PION02_1604_L.avi,57237,19.079,PINO02_1604,JHicks,27,NA,Algae and invertebrates; Sand; Medium,60,2,1,1,Gerreidae,Parequula,melbournensis,37349001,3,No
PION02_1604_L.avi,147586,49.1953,PINO02_1604,JHicks,27,NA,Algae and invertebrates; Sand; Medium,60,2,1,1,Sepiidae,Sepia,apama,23607001,1,No
PION02_1604_L.avi,109482,36.494,PINO02_1604,JHicks,27,NA,Algae and invertebrates; Sand; Medium,60,2,1,1,Monacanthidae,Thamnaconus,degeni,37465037,2,No
PION02_1604_L.avi,146091,48.697,PINO02_1604,JHicks,27,NA,Algae and invertebrates; Sand; Medium,60,2,1,1,Mullidae,Upeneichthys,vlamingii,37355029,7,No
PINO04_1604_L.avi,36942,12.314,PINO04_1604,SWhitmarsh,27,NA,Algae and invertebrates; Sand; Medium,60,2,1,1,Monacanthidae,Acanthaluteres,vittiger,37465002,1,No
PINO04_1604_L.avi,58341,19.447,PINO04_1604,SWhitmarsh,27,NA,Algae and invertebrates; Sand; Medium,60,2,1,1,Labridae,Austrolabrus,maculatus,37384025,3,No
