Filename,Frame,Time (mins),Length (mm),Precision (mm),RMS (mm),Range (mm),Direction (deg),OpCode,TapeReader,Depth,Comment,Habitat,Soak Time,Bias,FOV,Vis,Family,Genus,Species,Code,Number,Stage,Activity,Length_Comment
AROS03_1512_L.avi,110884,36.9613,285.77,2.904,11.778,1416.968,23.706,ARSO03_1512,JHicks,11,NA,Reef; Mixed algal; Flat,60,2,1,1,Arripidae,Arripis,truttaceus,37344004,1,AD,Passing,NA
AROS03_1512_L.avi,111532,37.1773,354.597,5.583,3.334,3292.253,13.989,ARSO03_1512,JHicks,11,NA,Reef; Mixed algal; Flat,60,2,1,1,Arripidae,Arripis,truttaceus,37344004,1,AD,Passing,NA
AROS03_1512_L.avi,111532,37.1773,469.664,9.821,3.173,4046.559,17.516,ARSO03_1512,JHicks,11,NA,Reef; Mixed algal; Flat,60,2,1,1,Arripidae,Arripis,truttaceus,37344004,1,AD,Passing,NA
AROS03_1512_L.avi,111532,37.1773,316.852,2.96,1.881,4039.31,15.654,ARSO03_1512,JHicks,11,NA,Reef; Mixed algal; Flat,60,2,1,1,Arripidae,Arripis,truttaceus,37344004,1,AD,Passing,NA
AROS03_1512_L.avi,111532,37.1773,392.431,11.43,7.612,3420.953,22.408,ARSO03_1512,JHicks,11,NA,Reef; Mixed algal; Flat,60,2,1,1,Arripidae,Arripis,truttaceus,37344004,1,AD,Passing,NA
AROS03_1512_L.avi,111532,37.1773,423.207,13.04,6.047,3318.597,20.976,ARSO03_1512,JHicks,11,NA,Reef; Mixed algal; Flat,60,2,1,1,Arripidae,Arripis,truttaceus,37344004,1,AD,Passing,NA
AROS03_1512_L.avi,111532,37.1773,443.001,13.02,5.072,3355.83,14.485,ARSO03_1512,JHicks,11,NA,Reef; Mixed algal; Flat,60,2,1,1,Arripidae,Arripis,truttaceus,37344004,1,AD,Passing,NA
AROS03_1512_L.avi,12855,4.285,122.152,2.89,1.572,1866.005,5.735,ARSO03_1512,JHicks,11,NA,Reef; Mixed algal; Flat,60,2,1,1,Labridae,Austrolabrus,maculatus,37384025,1,AD,Passing,NA
AROS03_1512_L.avi,85785,28.595,90.317,1.922,6.358,1272.15,2.673,ARSO03_1512,JHicks,11,NA,Reef; Mixed algal; Flat,60,2,1,1,Majidae,Leptomithrax,gaimardii,28880010,1,AD,Passing,NA
AROS03_1512_L.avi,108572,36.1907,99.39,1.155,4.702,1364.259,3.258,ARSO03_1512,JHicks,11,NA,Reef; Mixed algal; Flat,60,2,1,1,Majidae,Leptomithrax,gaimardii,28880010,1,AD,Passing,NA
AROS03_1512_L.avi,49013,16.3377,345.259,3.022,3.243,2001.007,19.227,ARSO03_1512,JHicks,11,NA,Reef; Mixed algal; Flat,60,2,1,1,Labridae,Notolabrus,parilus,37384022,1,AD,Passing,NA
AROS03_1512_L.avi,77240,25.7467,190.848,3.523,1.443,1863.8,20.343,ARSO03_1512,JHicks,11,NA,Reef; Mixed algal; Flat,60,2,1,1,Sparidae,Pagrus,auratus,37353001,1,AD,Passing,NA
AROS03_1512_L.avi,81596,27.1987,190.115,4.277,0.372,1644.397,22.604,ARSO03_1512,JHicks,11,NA,Reef; Mixed algal; Flat,60,2,1,1,Sparidae,Pagrus,auratus,37353001,1,AD,Passing,NA
AROS03_1512_L.avi,81596,27.1987,172.884,3.188,3.358,1768.891,3.737,ARSO03_1512,JHicks,11,NA,Reef; Mixed algal; Flat,60,2,1,1,Sparidae,Pagrus,auratus,37353001,1,AD,Passing,NA
AROS03_1512_L.avi,121307,40.4357,187.487,1.952,2.214,1824.053,8.308,ARSO03_1512,JHicks,11,NA,Reef; Mixed algal; Flat,60,2,1,1,Sparidae,Pagrus,auratus,37353001,1,AD,Passing,NA
AROS03_1512_L.avi,57758,19.2527,115.552,3.792,3.342,1935.262,1.554,ARSO03_1512,JHicks,11,NA,Reef; Mixed algal; Flat,60,2,1,1,Gerreidae,Parequula,melbournensis,37349001,1,AD,Passing,NA
AROS03_1512_L.avi,68209,22.7363,165.884,3.568,5.779,1840.95,14.73,ARSO03_1512,JHicks,11,NA,Reef; Mixed algal; Flat,60,2,1,1,Monacanthidae,Thamnaconus,degeni,37465037,1,AD,Passing,NA
AROS04_1512_L.avi,131685,43.895,144.434,7.553,9.214,2659.383,17.212,ARSO04_1512,JHicks,12.6,NA,Posidonia and algae; Medium,60,2,1,1,Arripidae,Arripis,georgianus,37344001,1,NA,Passing,NA
AROS04_1512_L.avi,131685,43.895,125.54,6.212,5.804,3380.179,17.942,ARSO04_1512,JHicks,12.6,NA,Posidonia and algae; Medium,60,2,1,1,Arripidae,Arripis,georgianus,37344001,1,AD,Passing,NA
AROS04_1512_L.avi,131685,43.895,125.463,2.892,8.427,3461.748,15.58,ARSO04_1512,JHicks,12.6,NA,Posidonia and algae; Medium,60,2,1,1,Arripidae,Arripis,georgianus,37344001,1,AD,Passing,NA
AROS04_1512_L.avi,131685,43.895,149.994,8.221,7.195,3514.199,15.145,ARSO04_1512,JHicks,12.6,NA,Posidonia and algae; Medium,60,2,1,1,Arripidae,Arripis,georgianus,37344001,1,NA,Passing,NA
AROS04_1512_L.avi,130996,43.6653,354.401,4.173,2.529,1640.715,25.494,ARSO04_1512,JHicks,12.6,NA,Posidonia and algae; Medium,60,2,1,1,Arripidae,Arripis,truttaceus,37344004,1,AD,Passing,NA
AROS04_1512_L.avi,102704,34.2347,140.312,4.345,3.692,1841.939,12.899,ARSO04_1512,JHicks,12.6,NA,Posidonia and algae; Medium,60,2,1,1,Labridae,Austrolabrus,maculatus,37384025,1,AD,Passing,NA
AROS04_1512_L.avi,179924,59.9747,540.647,1.219,8.949,1185.129,15.252,ARSO04_1512,JHicks,12.6,NA,Posidonia and algae; Medium,60,2,1,1,Heterodontidae,Heterodontus,portusjacksoni,37007001,1,AD,Passing,NA
AROS04_1512_L.avi,69183,23.061,151.044,2.318,5.206,1337.498,9.839,ARSO04_1512,JHicks,12.6,NA,Posidonia and algae; Medium,60,2,1,1,Carangidae,Pseudocaranx,sp,37337924,1,AD,Passing,NA
AROS04_1512_L.avi,69183,23.061,171.738,1.514,5.674,1093.161,17.679,ARSO04_1512,JHicks,12.6,NA,Posidonia and algae; Medium,60,2,1,1,Carangidae,Pseudocaranx,sp,37337924,1,AD,Passing,NA
AROS04_1512_L.avi,135040,45.0133,403.836,2.023,5.975,1565.087,25.979,ARSO04_1512,JHicks,12.6,NA,Posidonia and algae; Medium,60,2,1,1,Loliginidae,Sepioteuthis,australis,23617005,1,AD,Passing,NA
AROS04_1512_L.avi,99736,33.2453,114.064,0.641,1.632,625.651,12.907,ARSO04_1512,JHicks,12.6,NA,Posidonia and algae; Medium,60,2,1,1,Monacanthidae,Thamnaconus,degeni,37465037,1,AD,Passing,NA
AROS04_1512_L.avi,99736,33.2453,63.577,0.481,0.26,593.969,5.142,ARSO04_1512,JHicks,12.6,NA,Posidonia and algae; Medium,60,2,1,1,Monacanthidae,Thamnaconus,degeni,37465037,1,AD,Passing,NA
CHOH01_1511_L.avi,120831,40.277,640.623,13.836,4.09,3296.379,12.998,CHHO01_1511,JSwales,15,NA,Reef; Fucoid; Profile,60,1,2,2,Labridae,Achoerodus,gouldii,37384002,1,AD,Passing,NA
CHOH01_1511_L.avi,92719,30.906333333,156.865,0.936,3.402,1436.216,8.568,CHHO01_1511,JSwales,15,NA,Reef; Fucoid; Profile,60,1,2,2,Labridae,Austrolabrus,maculatus,37384025,1,AD,Passing,NA
CHOH01_1511_L.avi,22385,7.4616666667,602.748,2.103,6.114,2092.946,10.284,CHHO01_1511,JSwales,15,NA,Reef; Fucoid; Profile,60,1,2,2,Cheilodactylidae,Dactylophora,nigricans,37377005,1,AD,Passing,NA
CHOH01_1511_L.avi,11514,3.838,125.012,2.934,2.038,1935.852,5.515,CHHO01_1511,JSwales,15,NA,Reef; Fucoid; Profile,60,1,2,2,Labridae,Eupetrichthys,angustipes,37384105,1,AD,Passing,NA
CHOH01_1511_L.avi,161243,53.747666667,356.34,1.837,6.291,1734.378,14.861,CHHO01_1511,JSwales,15,NA,Reef; Fucoid; Profile,60,1,2,2,Monacanthidae,Meuschenia,hippocrepis,37465004,1,AD,Passing,NA
CHOH01_1511_L.avi,18904,6.3013333333,247.126,5.877,8.004,2567.932,13.036,CHHO01_1511,JSwales,15,NA,Reef; Fucoid; Profile,60,1,2,2,Labridae,Notolabrus,parilus,37384022,1,AD,Passing,NA
CHOH01_1511_L.avi,30716,10.238666667,287.299,3.655,3.295,2213.484,5.26,CHHO01_1511,JSwales,15,NA,Reef; Fucoid; Profile,60,1,2,2,Labridae,Notolabrus,parilus,37384022,1,M,Passing,NA
CHOH01_1511_L.avi,38905,12.968333333,224.215,4.289,4.024,1917.745,11.142,CHHO01_1511,JSwales,15,NA,Reef; Fucoid; Profile,60,1,2,2,Labridae,Notolabrus,parilus,37384022,1,F,Passing,NA
CHOH01_1511_L.avi,55322,18.440666667,246.98,3.191,4.635,1757.742,13.732,CHHO01_1511,JSwales,15,NA,Reef; Fucoid; Profile,60,1,2,2,Labridae,Notolabrus,tetricus,37384003,1,F,Passing,NA
CHOH01_1511_L.avi,55412,18.470666667,288.065,3.896,1.76,1956.268,6.104,CHHO01_1511,JSwales,15,NA,Reef; Fucoid; Profile,60,1,2,2,Labridae,Notolabrus,tetricus,37384003,1,F,Passing,NA
CHOH01_1511_L.avi,55692,18.564,237.947,1.601,4.295,1726.714,13.635,CHHO01_1511,JSwales,15,NA,Reef; Fucoid; Profile,60,1,2,2,Labridae,Notolabrus,tetricus,37384003,1,F,Passing,NA
CHOH01_1511_L.avi,65178,21.726,368.666,1.021,4.935,1810.915,3.22,CHHO01_1511,JSwales,15,NA,Reef; Fucoid; Profile,60,1,2,2,Labridae,Notolabrus,tetricus,37384003,1,M,Passing,NA
CHOH01_1511_L.avi,63259,21.086333333,388.606,16.827,14.951,3828.618,19.266,CHHO01_1511,JSwales,15,NA,Reef; Fucoid; Profile,60,1,2,2,Odacidae,Olisthops,cyanomelas,37385001,1,AD,Passing,NA
CHOH01_1511_L.avi,21710,7.2366666667,100.877,1.103,2.498,1491.282,4.985,CHHO01_1511,JSwales,15,NA,Reef; Fucoid; Profile,60,1,2,2,Gerreidae,Parequula,melbournensis,37349001,1,AD,Passing,NA
CHOH01_1511_L.avi,21710,7.2366666667,98.735,1.389,2.665,2447.96,5.433,CHHO01_1511,JSwales,15,NA,Reef; Fucoid; Profile,60,1,2,2,Gerreidae,Parequula,melbournensis,37349001,1,AD,Passing,NA
CHOH01_1511_L.avi,21710,7.2366666667,98.956,3.568,4.691,2568.611,15.136,CHHO01_1511,JSwales,15,NA,Reef; Fucoid; Profile,60,1,2,2,Gerreidae,Parequula,melbournensis,37349001,1,AD,Passing,NA
CHOH01_1511_L.avi,21880,7.2933333333,106.064,1.642,4.238,2106.73,12.019,CHHO01_1511,JSwales,15,NA,Reef; Fucoid; Profile,60,1,2,2,Gerreidae,Parequula,melbournensis,37349001,1,AD,Passing,NA
CHOH01_1511_L.avi,22130,7.3766666667,119.034,1.167,1.674,1155.905,17.577,CHHO01_1511,JSwales,15,NA,Reef; Fucoid; Profile,60,1,2,2,Gerreidae,Parequula,melbournensis,37349001,1,AD,Passing,NA
CHOH01_1511_L.avi,9748,3.2493333333,136.361,1.274,1.002,1152.73,16.664,CHHO01_1511,JSwales,15,NA,Reef; Fucoid; Profile,60,1,2,2,Labridae,Pictilabrus,laticlavius,37384020,1,AD,Passing,NA
CHOH01_1511_L.avi,161034,53.678,210.006,2.379,3.548,1810.149,5.687,CHHO01_1511,JSwales,15,NA,Reef; Fucoid; Profile,60,1,2,2,Labridae,Pictilabrus,laticlavius,37384020,1,M,Passing,NA
CHOH01_1511_L.avi,153230,51.076666667,397.419,2.295,4.549,1775.736,7.047,CHHO01_1511,JSwales,15,NA,Reef; Fucoid; Profile,60,1,2,2,Sillaginidae,Sillaginodes,punctatus,37330001,1,AD,Passing,NA
CHOH02_1511_L.avi,24145,8.0483333333,182.104,1.53,0.728,1617.98,12.745,CHHO02_1511,DColella,12,Adjacent reef,Posidonia; Dense,60,2,2,2,Monacanthidae,Acanthaluteres,vittiger,37465002,1,AD,Attracted,NA
CHOH02_1511_L.avi,24145,8.0483333333,182.215,1.342,2.757,1350.862,8.952,CHHO02_1511,DColella,12,Adjacent reef,Posidonia; Dense,60,2,2,2,Monacanthidae,Acanthaluteres,vittiger,37465002,1,AD,Attracted,NA
CHOH02_1511_L.avi,24162,8.054,130.325,0.857,1.795,1488.051,7.335,CHHO02_1511,DColella,12,Adjacent reef,Posidonia; Dense,60,2,2,2,Monacanthidae,Acanthaluteres,vittiger,37465002,1,AD,Attracted,NA
CHOH02_1511_L.avi,58008,19.336,297.939,7.408,0.587,2690.467,9.492,CHHO02_1511,DColella,12,Adjacent reef,Posidonia; Dense,60,2,2,2,Labridae,Notolabrus,parilus,37384022,1,M,Passing,NA
CHOH02_1511_L.avi,87244,29.081333333,235.867,2.591,0.53,2006.235,10.034,CHHO02_1511,DColella,12,Adjacent reef,Posidonia; Dense,60,2,2,2,Labridae,Notolabrus,parilus,37384022,1,F,Attracted,NA
CHOH02_1511_L.avi,61721,20.573666667,214.13,0.635,3.726,1028.443,8.798,CHHO02_1511,DColella,12,Adjacent reef,Posidonia; Dense,60,2,2,2,Labridae,Notolabrus,tetricus,37384003,1,F,Attracted,NA
CHOH02_1511_L.avi,66735,22.245,196.476,2.487,0.669,3089.244,7.95,CHHO02_1511,DColella,12,Adjacent reef,Posidonia; Dense,60,2,2,2,Labridae,Pictilabrus,laticlavius,37384020,1,M,Passing,NA
CHOH02_1511_L.avi,66760,22.253333333,213.167,5.015,1.127,2952.424,4.298,CHHO02_1511,DColella,12,Adjacent reef,Posidonia; Dense,60,2,2,2,Labridae,Pictilabrus,laticlavius,37384020,1,AD,Chase conspecific,NA
CHOH03_1511_L.avi,78046,26.015333333,648.48,3.72,3.204,2516.367,15.692,CHHO03_1511,DColella,15,NA,Reef; Fucoid; Profile,60,2,2,1,Labridae,Achoerodus,gouldii,37384002,1,AD,Passing,NA
CHOH03_1511_L.avi,61587,20.529,1270.136,4.069,2.619,2321.51,13.109,CHHO03_1511,DColella,15,NA,Reef; Fucoid; Profile,60,2,2,1,Dasyatidae,Dasyatis,brevicaudata,37035001,1,AD,Attracted,NA
CHOH03_1511_L.avi,84857,28.285666667,389.506,2.529,5.394,1486.569,20.721,CHHO03_1511,DColella,15,NA,Reef; Fucoid; Profile,60,2,2,1,Monacanthidae,Meuschenia,freycineti,37465036,1,M,Attracted,NA
CHOH03_1511_L.avi,78985,26.328333333,1075.428,5.426,1.391,2219.934,15.866,CHHO03_1511,DColella,15,NA,Reef; Fucoid; Profile,60,2,2,1,Triakidae,Mustelus,antarcticus,37017001,1,AD,Attracted,NA
CHOH03_1511_L.avi,79e3,26.333333333,417.926,2.054,13.354,1580.109,23.885,CHHO03_1511,DColella,15,NA,Reef; Fucoid; Profile,60,2,2,1,Labridae,Notolabrus,tetricus,37384003,1,M,Attracted,NA
CHOH03_1511_L.avi,16454,5.4846666667,261.52,2.347,2.118,1993.094,14.521,CHHO03_1511,DColella,15,NA,Reef; Fucoid; Profile,60,2,2,1,Odacidae,Olisthops,cyanomelas,37385001,1,M,Passing,NA
CHOH03_1511_L.avi,46475,15.491666667,222.044,3.34,4.744,2066.084,9.101,CHHO03_1511,DColella,15,NA,Reef; Fucoid; Profile,60,2,2,1,Labridae,Pictilabrus,laticlavius,37384020,1,M,Passing,NA
CHOH04_1511_L.avi,20390,6.7966666667,896.953,3.782,1.543,2131.912,11.466,CHHO04_1511,JHicks,18,NA,Algae; Sand; Medium,60,1,2,1,Labridae,Achoerodus,gouldii,37384002,1,AD,Passing,NA
CHOH04_1511_L.avi,20619,6.873,688.513,5.67,1.977,2632.456,16.383,CHHO04_1511,JHicks,18,NA,Algae; Sand; Medium,60,1,2,1,Labridae,Achoerodus,gouldii,37384002,1,AD,Passing,NA
CHOH04_1511_L.avi,64632,21.544,222.893,0.825,6.15,1102.027,9.454,CHHO04_1511,JHicks,18,NA,Algae; Sand; Medium,60,1,2,1,Serranidae,Caesioperca,rasor,37311003,1,AD,Passing,NA
CHOH04_1511_L.avi,99307,33.102333333,419.691,0.74,4.613,821.83,7.495,CHHO04_1511,JHicks,18,NA,Algae; Sand; Medium,60,1,2,1,Berycidae,Centroberyx,gerrardi,37258004,1,AD,Feeding,NA
CHOH04_1511_L.avi,14290,4.7633333333,159.569,4.683,4.942,2403.104,23.299,CHHO04_1511,JHicks,18,NA,Algae; Sand; Medium,60,1,2,1,Dinolestidae,Dinolestes,lewini,37327002,1,AD,Passing,NA
CHOH04_1511_L.avi,7757,2.5856666667,212.804,8.852,0.451,3164.654,13.103,CHHO04_1511,JHicks,18,NA,Algae; Sand; Medium,60,1,2,1,Enoplosidae,Enoplosus,armatus,37366001,1,AD,Passing,NA
CHOH04_1511_L.avi,7757,2.5856666667,184.178,18.726,4.452,3299.544,12.278,CHHO04_1511,JHicks,18,NA,Algae; Sand; Medium,60,1,2,1,Enoplosidae,Enoplosus,armatus,37366001,1,AD,Passing,NA
CHOH04_1511_L.avi,16704,5.568,285.932,3.927,2.039,2350.15,23.066,CHHO04_1511,JHicks,18,NA,Algae; Sand; Medium,60,1,2,1,Kyphosidae,Girella,zebra,37361008,1,AD,Passing,NA
CHOH04_1511_L.avi,56985,18.995,334.455,2.628,1.522,1880.683,3.168,CHHO04_1511,JHicks,18,NA,Algae; Sand; Medium,60,1,2,1,Monacanthidae,Meuschenia,freycineti,37465036,1,M,Attracted,NA
CHOH04_1511_L.avi,71766,23.922,228.288,1.573,0.359,1279.656,15.543,CHHO04_1511,JHicks,18,NA,Algae; Sand; Medium,60,1,2,1,Monacanthidae,Meuschenia,freycineti,37465036,1,F,Passing,NA
CHOH04_1511_L.avi,24857,8.2856666667,317.826,1.831,0.448,1407.346,6.81,CHHO04_1511,JHicks,18,NA,Algae; Sand; Medium,60,1,2,1,Monacanthidae,Meuschenia,hippocrepis,37465004,1,AD,Feeding,NA
CHOH04_1511_L.avi,55806,18.602,276.039,1.637,4.006,1195.847,22.988,CHHO04_1511,JHicks,18,NA,Algae; Sand; Medium,60,1,2,1,Monacanthidae,Meuschenia,hippocrepis,37465004,1,AD,Passing,NA
CHOH04_1511_L.avi,55933,18.644333333,329.608,3.329,1.471,1777.169,9.796,CHHO04_1511,JHicks,18,NA,Algae; Sand; Medium,60,1,2,1,Monacanthidae,Meuschenia,hippocrepis,37465004,1,AD,Passing,NA
CHOH04_1511_L.avi,58318,19.439333333,323.096,1.252,1.958,1058.415,7.589,CHHO04_1511,JHicks,18,NA,Algae; Sand; Medium,60,1,2,1,Monacanthidae,Meuschenia,hippocrepis,37465004,1,AD,Feeding,NA
CHOH04_1511_L.avi,102199,34.066333333,344.591,2.34,7.117,1449.248,7.241,CHHO04_1511,JHicks,18,NA,Algae; Sand; Medium,60,1,2,1,Monacanthidae,Meuschenia,hippocrepis,37465004,1,AD,Passing,NA
CHOH04_1511_L.avi,102199,34.066333333,349.569,0.846,6.264,1082.277,18.439,CHHO04_1511,JHicks,18,NA,Algae; Sand; Medium,60,1,2,1,Monacanthidae,Meuschenia,hippocrepis,37465004,1,AD,Passing,NA
CHOH04_1511_L.avi,112668,37.556,1167.84,3.392,7.208,1850.592,14.618,CHHO04_1511,JHicks,18,NA,Algae; Sand; Medium,60,1,2,1,Triakidae,Mustelus,antarcticus,37017001,1,AD,Passing,NA
CHOH04_1511_L.avi,98376,32.792,331.184,1.355,0.932,1705.617,3.654,CHHO04_1511,JHicks,18,NA,Algae; Sand; Medium,60,1,2,1,Labridae,Notolabrus,parilus,37384022,1,AD,Passing,NA
CHOH04_1511_L.avi,33208,11.069333333,261.477,1.756,1.802,1159.335,22.726,CHHO04_1511,JHicks,18,NA,Algae; Sand; Medium,60,1,2,1,Labridae,Notolabrus,tetricus,37384003,1,F,Passing,NA
CHOH04_1511_L.avi,36343,12.114333333,329.335,1.76,2.607,1234.292,23.402,CHHO04_1511,JHicks,18,NA,Algae; Sand; Medium,60,1,2,1,Labridae,Notolabrus,tetricus,37384003,1,M,Passing,NA
CHOH04_1511_L.avi,37135,12.378333333,263.68,1.79,1.256,1616.03,5.16,CHHO04_1511,JHicks,18,NA,Algae; Sand; Medium,60,1,2,1,Labridae,Notolabrus,tetricus,37384003,1,M,Passing,NA
CHOH04_1511_L.avi,49589,16.529666667,386.286,1.661,1.672,1063.235,21.188,CHHO04_1511,JHicks,18,NA,Algae; Sand; Medium,60,1,2,1,Labridae,Notolabrus,tetricus,37384003,1,M,Passing,NA
CHOH04_1511_L.avi,56322,18.774,352.486,3.926,4.124,2181.361,25.367,CHHO04_1511,JHicks,18,NA,Algae; Sand; Medium,60,1,2,1,Labridae,Notolabrus,tetricus,37384003,1,M,Passing,NA
CHOH04_1511_L.avi,56322,18.774,329.3,9.183,3.728,3272.618,15.199,CHHO04_1511,JHicks,18,NA,Algae; Sand; Medium,60,1,2,1,Labridae,Notolabrus,tetricus,37384003,1,M,Passing,NA
CHOH04_1511_L.avi,59888,19.962666667,283.534,0.835,1.695,988.013,12.09,CHHO04_1511,JHicks,18,NA,Algae; Sand; Medium,60,1,2,1,Labridae,Notolabrus,tetricus,37384003,1,M,Attracted,NA
CHOH04_1511_L.avi,93578,31.192666667,405.32,24.603,4.806,3841.997,24.329,CHHO04_1511,JHicks,18,NA,Algae; Sand; Medium,60,1,2,1,Odacidae,Olisthops,cyanomelas,37385001,1,M,Passing,NA
CHOH04_1511_L.avi,22592,7.5306666667,146.366,1.665,0.347,1781.127,8.53,CHHO04_1511,JHicks,18,NA,Algae; Sand; Medium,60,1,2,1,Labridae,Pictilabrus,laticlavius,37384020,1,AD,Passing,NA
CHOH04_1511_L.avi,27707,9.2356666667,307.073,3.626,2.303,2543.522,14.274,CHHO04_1511,JHicks,18,NA,Algae; Sand; Medium,60,1,2,1,Carangidae,Pseudocaranx,sp,37337924,1,AD,Passing,NA
CHOH04_1511_L.avi,111150,37.05,294.552,3.78,4.441,2523.169,12.957,CHHO04_1511,JHicks,18,NA,Algae; Sand; Medium,60,1,2,1,Scorpididae,Scorpis,aequipinnis,37361004,1,AD,Passing,NA
CHOH04_1511_L.avi,111503,37.167666667,289.305,1.58,2.246,1332.066,15.853,CHHO04_1511,JHicks,18,NA,Algae; Sand; Medium,60,1,2,1,Scorpididae,Scorpis,aequipinnis,37361004,1,AD,Passing,NA
CHOH04_1511_L.avi,15459,5.153,484.737,5.102,1.354,2221.606,10.27,CHHO04_1511,JHicks,18,NA,Algae; Sand; Medium,60,1,2,1,Sillaginidae,Sillaginodes,punctatus,37330001,1,AD,Attracted,NA
CHOH04_1511_L.avi,21777,7.259,458.492,2.074,2.012,1736.698,12.406,CHHO04_1511,JHicks,18,NA,Algae; Sand; Medium,60,1,2,1,Sillaginidae,Sillaginodes,punctatus,37330001,1,AD,Passing,NA
CHIN01_1511_L.avi,24456,8.152,171.68,2.149,0.631,1517.071,31.269,CHNI01_1511,MKennedy,18,NA,Reef; Fucoid; Profile,60,1,3,2,Monacanthidae,Acanthaluteres,vittiger,37465002,1,F,Passing,NA
CHIN01_1511_L.avi,24456,8.152,243.106,2.515,3.991,1723.839,30.323,CHNI01_1511,MKennedy,18,NA,Reef; Fucoid; Profile,60,1,3,2,Monacanthidae,Acanthaluteres,vittiger,37465002,1,F,Passing,NA
CHIN01_1511_L.avi,61993,20.664333333,81.086,1.09,3.263,997.059,26.773,CHNI01_1511,MKennedy,18,NA,Reef; Fucoid; Profile,60,1,3,2,Ostraciidae,Aracana,ornata,37466001,1,F,Passing,NA
CHIN01_1511_L.avi,167908,55.969333333,871.776,5.835,7.191,2017.69,26.101,CHNI01_1511,MKennedy,18,NA,Reef; Fucoid; Profile,60,1,3,2,Cheilodactylidae,Dactylophora,nigricans,37377005,1,AD,Passing,NA
CHIN01_1511_L.avi,15046,5.0153333333,113.986,5.549,1.871,2109.259,27.538,CHNI01_1511,MKennedy,18,NA,Reef; Fucoid; Profile,60,1,3,2,Labridae,Eupetrichthys,angustipes,37384105,1,AD,Passing,NA
CHIN01_1511_L.avi,101268,33.756,209.68,1.556,2.712,1192.385,23.316,CHNI01_1511,MKennedy,18,NA,Reef; Fucoid; Profile,60,1,3,2,Monacanthidae,Meuschenia,australis,37465008,1,AD,Passing,NA
CHIN01_1511_L.avi,44205,14.735,213.394,1.846,2.773,1279.48,19.22,CHNI01_1511,MKennedy,18,NA,Reef; Fucoid; Profile,60,1,3,2,Monacanthidae,Meuschenia,freycineti,37465036,1,F,Passing,NA
CHIN01_1511_L.avi,25686,8.562,136.192,1.426,1.306,1762.08,19.371,CHNI01_1511,MKennedy,18,NA,Reef; Fucoid; Profile,60,1,3,2,Monacanthidae,Meuschenia,galii,37465040,1,AD,Passing,NA
CHIN01_1511_L.avi,39054,13.018,419.673,4.12,2.224,1878.23,24.896,CHNI01_1511,MKennedy,18,NA,Reef; Fucoid; Profile,60,1,3,2,Labridae,Notolabrus,parilus,37384022,1,M,Passing,NA
CHIN01_1511_L.avi,60494,20.164666667,380.848,3.662,2.64,1865.419,29.612,CHNI01_1511,MKennedy,18,NA,Reef; Fucoid; Profile,60,1,3,2,Labridae,Notolabrus,parilus,37384022,1,F,Passing,NA
CHIN01_1511_L.avi,51427,17.142333333,326.156,1.601,3.178,1360.091,32.086,CHNI01_1511,MKennedy,18,NA,Reef; Fucoid; Profile,60,1,3,2,Labridae,Notolabrus,tetricus,37384003,1,F,Passing,NA
CHIN01_1511_L.avi,51427,17.142333333,288.648,8.104,4.726,2456.708,26.312,CHNI01_1511,MKennedy,18,NA,Reef; Fucoid; Profile,60,1,3,2,Labridae,Notolabrus,tetricus,37384003,1,F,Passing,NA
CHIN01_1511_L.avi,14703,4.901,197.961,1.478,0.547,1205.478,28.107,CHNI01_1511,MKennedy,18,NA,Reef; Fucoid; Profile,60,1,3,2,Labridae,Pictilabrus,laticlavius,37384020,1,M,Attracted,NA
CHIN01_1511_L.avi,185036,61.678666667,197.569,3.552,2.12,1443.736,32.708,CHNI01_1511,MKennedy,18,NA,Reef; Fucoid; Profile,60,1,3,2,Labridae,Pictilabrus,laticlavius,37384020,1,F,Passing,NA
CHIN01_1511_L.avi,41733,13.911,207.644,1.779,2.396,1544.654,8.569,CHNI01_1511,MKennedy,18,NA,Reef; Fucoid; Profile,60,1,3,2,Monacanthidae,Scobinichthys,granulatus,37465007,1,F,Passing,NA
CHIN01_1511_L.avi,177706,59.235333333,94.56,3.017,5.184,1818.623,30.628,CHNI01_1511,MKennedy,18,NA,Reef; Fucoid; Profile,60,1,3,2,Odacidae,Siphonognathus,caninis,37385011,1,AD,Passing,NA
CHIN01_1511_L.avi,177722,59.240666667,97.415,3.11,1.98,1794.778,29.016,CHNI01_1511,MKennedy,18,NA,Reef; Fucoid; Profile,60,1,3,2,Odacidae,Siphonognathus,caninis,37385011,1,AD,Passing,NA
CHIN02_1511_L.avi,100272,33.424,191.564,1.557,0.171,1339.172,24.447,CHNI02_1511,DColella,18,NA,Reef; Fucoid; Profile,60,1,1,1,Monacanthidae,Acanthaluteres,vittiger,37465002,1,M,Attracted,NA
CHIN02_1511_L.avi,102004,34.001333333,182.466,1.162,0.169,907.999,14.24,CHNI02_1511,DColella,18,NA,Reef; Fucoid; Profile,60,1,1,1,Monacanthidae,Acanthaluteres,vittiger,37465002,1,F,Attracted,NA
CHIN02_1511_L.avi,104321,34.773666667,763.14,3.321,2.037,2492.631,11.109,CHNI02_1511,DColella,18,NA,Reef; Fucoid; Profile,60,1,1,1,Cheilodactylidae,Dactylophora,nigricans,37377005,1,AD,Passing,NA
